Songs_title,lyrics,Unnamed: 0.1,link,duble_check
태연 (TAEYEON) - 비밀 (Secret),"아늑히 울려 퍼지던
피아노 선율을 타고
두 눈을 감고서
이 음악에 기대 얘길 시작해
나 이렇게
지난날들이 떠올라 Em
왜 그리 아팠던 걸까 Yeah
떠나가버린 기억과 흩어진 추억에
낯선 세상이 힘에 겨울 때
Oh then there’s you
어질러진 내 마음속의
Oh it's you
감춰왔던 비밀을 찾게 해
한참을 내 맘 깊숙이
숨겨온 소중한 이 한 마디
꺼내 말할래
Oh then there’s you
꿈이 가까워질수록
두려움이 또 날 덮어와 No No
길을 잃은 날 찾아서
그렇게 다가와 데려가 주길
기도해왔어
Oh then there’s you
어질러진 내 마음속의
Oh it's you
감춰왔던 비밀을 찾게 해
한참을 내 맘 깊숙이
숨겨온 소중한 이 한 마디
꺼내 말할래
언제부터 인지 끝도 없는 시련 속
어느새 네 눈빛이
괜찮다 내게 속삭이는데
Then there’s you
메마른 나의 세상 끝에
Oh it’s you
단비가 되어 젖어 들게 해
한참을 내 맘 깊숙이
숨겨온 소중한 이 한 마디
너를 사랑해
Oh then there’s you",,,
선우정아 - 생애 (LIFE),"나도 몰라 어디로 가는지
매서운 바람 아직도 부네
기다렸어 그치기를
부질없이 난 휘청이네
무섭게 치는 파도 난 지쳐가는데
가슴 속에 활짝 핀 꽃 때문에
여행은 계속된다
시간의 폭우를 뚫고
고장난 나침반이 가진 전부인
철 없는 항해
나도 몰라 어디가 아픈지
손대지 마 다칠지 몰라
날카로운 가시들은
언제쯤에야 날개가 되는지
생각해
봄은 온다
움직여
기약하며
날개를 펴
여행은 계속된다
시간의 폭우를 뚫고
고장난 나침반이 가진 전부인
철 없는 항해
나도 몰라
나도 몰라
나도 몰라
나도 몰라
나도 몰라
나도 몰라
나도 몰라",,,
오왠 (O.WHEN) - 깊은 밤을 보내줘요,"일곱가지 색 중에
하나를 고르라면
붉은 색을 고를테야
타오르는 불꽃 너라는 바람을 만나
음 요동쳤지 춤을 추는 듯
우우우
까맣게 타는 맘
화려한 불꽃 끝의 고요함
넌 알았을까
우우우
견디기 힘든 그리움에
깊은 밤을 겨우 보내줘요
너로 물든 색 중에
푸른 바다를 닮은
파란색도 고를테야
잔잔했던 파도 너라는 바람을 만나
음 출렁였지 춤을 추는 듯
우우우
까맣게 타는 맘
화려한 불꽃 끝의 고요함
넌 알았을까
우우우
견디기 힘든 그리움에
깊은 밤을 겨우 보내줘요
영원할 듯 타오르던
짙은 밤 불꽃은 꺼졌지만
뿌예진 연기 속에 또 불을 지펴요
우우우
하얗게 지샌 밤
별은 빛나고 우리 얘기로
가득 채운 달
우우우
살을 스치는 너란 바람
스스럼없이 불어오네",,,
김세정 - 화분,"나는 초록을 담은
작은 화분 하나가 필요해
아침에 일어나면
제일 먼저 나를 반겨주는
볕이 잘 드는 곳에
놓아두고 매일을 볼 거야
정성껏 대해주면
언젠가 듣게 될 것만 같아
Tell me everything to me
Your everything to me
사람들이 모르는
그늘진 마음
내게만 들리는
나를 달래주는
목소리가
나는 초록을 닮은
푸른 마음 하나가 필요해
하루를 살아내고
다시 이만큼 또 자라있는
눈에 잘 띄는 곳에
너를 두고 사랑을 줄 거야
네가 자라는 만큼
나의 맘도 채워지는 거야
Tell me everything to me
Your everything to me
사람들이 모르는
그늘진 마음
내게만 들리는
나를 달래주는 목소리
Tell me everything to me
Your everything to me
너만이 알고 있는
비밀스런 꿈
내게만 들리는
나를 달래주는
나는 초록을 담은
작은 화분 하나가 필요해",,,
공기남 - 별이되어,"어둠속의 깊은 영혼
길을 잃은 나의 깊은 밤
누가 나의 손을 잡아줄까
혼자인 게 익숙지 않아
아무것도 할 수가 없어
외로움이 나를 뒤덮을 때
그댄 별이 되어
어둠속을 비췄어
참 따스하게 날 비춰
그댄 별이 되어
내 전부를 안았어
떨어져가는 나를 붙잡았어
별이 되어
내 마음속에 스며들어가
별이 되어
잃어버린 날개를 달아줬어
별이 되어
어제와 다른 오늘을 살고
빛을 따라 난 이 길을 걸어간다
지쳐가는 마음속에
텅 빈 방안 쓸쓸한 공기
누가 나의 손을 잡아줄까
애써 웃음을 지어 봐도
괜스레 눈물만 흐르고
그리움이 나를 뒤덮을 때
그댄 별이 되어
어둠속을 비췄어
참 따스하게 날 비춰
그댄 별이 되어
내 전부를 안았어
떨어져가는 나를 붙잡았어
별이 되어
내 마음속에 스며들어가
별이 되어
잃어버린 날개를 달아줬어
별이 되어
어제와 다른 오늘을 살고
빛을 따라 난 이 길을 걸어간다
별이 되어
어제와 다른 오늘을 살고
빛을 따라 난 이 길을 걸어간다",,,
류안 - 오늘밤 잠 못 이루는 그대에게,"서늘한 바람이 창문 틈에 맺히고
긴 밤이 시작되면
저물어버린 오늘 하루에
아쉬움이 남네요
하나 둘 별을 세며 눈을 감고
이 작은 얘기들을 들어줘요
이젠 괜찮아요 오늘은 이 밤보다 더
깊은 꿈을 꿀 수 있을 거예요
따스한 아침을 줄거예요
하나 둘 별을 세며 눈을 감고
이 작은 얘기를 들어줘요
이젠 괜찮아요 오늘은 이 밤보다 더
깊은 꿈을 꿀 수 있을 거예요
따스한 아침을 줄거예요
이젠 괜찮아요 내일은 지금보다 더
그대 곁에 내가 있어 줄게요
그대를 내가 안아 줄게요
따스한 아침을 줄게요",,,
"옥상달빛 - 수고했어, 오늘도","세상 사람들 모두
정답을 알긴 할까
힘든 일은
왜 한번에 일어날까
나에게 실망한 하루
눈물이 보이기 싫어
의미 없이
밤 하늘만 바라봐
작게 열어둔
문틈 사이로
슬픔 보다 더 큰
외로움이 다가와 더 날
수고했어 오늘도
아무도 너의 슬픔에
관심 없대도
난 늘 응원해
수고했어 오늘도

빛이 있다고
분명 있다고
믿었던 길마저
흐릿해져 점점 더 날
수고했어 오늘도
아무도 너의 슬픔에
관심 없대도
난 늘 응원해
수고했어 수고했어
수고했어 오늘도

수고했어 오늘도
아무도 너의 슬픔에
관심 없대도
난 늘 응원해
수고했어 오늘도",,,
최한솔 - 그대 오늘도 잘해냈어요,"무슨 일 있나요 왜 눈물 짓나요
답답하고 속상해서 그런 건가요
참 안쓰러워서
괜히 내가 미안해요
어쩌면 오늘도 바람시리고
아무 의미 없는 하루가 지났나요
집에 가긴 싫고
그렇다고 딱히 불러낼
누군가도 생각나질 않아
그래도 오늘 그대
충분히 잘해냈어요
답답하고 막막하고
눈물 나는 하루 잘 견뎌냈어요
그대는 참으로
자랑스럽고 멋진 사람
나지막이 건네드려요
작은 소리로
그대의 마음속 깊은 그곳에
쉽사리 아물지 않는 그 상처는
속 깊은 한숨과
뚝뚝 떨어지는 눈물로
대신 말하곤 해
너무 지친 밤 별은 내리고
잠을 청해봐도
또 어스름한 새벽
역시 오늘도 또 잠들지 못해
그래도 오늘 그대
충분히 잘해냈어요
답답하고 막막하고
눈물 나는 하루 잘 견뎌냈어요
그대는 참으로
사랑스럽고 예쁜 사람
나지막이 건네드려요
그댈 위한 나의 노래를
그대 오늘도 잘해냈어요",,,
옥상달빛 - 직업병,"어색하지만 웃기도 하고
여유 있게 노래를 불렀어
꽤 잘 불렀죠 농담도 하고
요즘 내 얘기도 하고
얼마 전 들었던
재밌는 얘기도 했어
목이 타서 물도 한 모금 마시고
너무 말이 많았죠
이제 다시 노래 들려줄게요
아
아무도 듣지 않아
텅 빈 객석 앞에 오늘 밤도
아무도 없는 그곳에 앉아
갑자기 비가 오네요
그런 말 없었는데
하루 종일 내 모습 참 우습죠
점점 마음만 약해져요
다시 노래 들려줄게요
아
아무도 듣지 않아
텅 빈 객석 앞에 오늘 밤도
아무도 없는 그곳에서
아
아무도 듣지 않아
텅 빈 객석 앞에 오늘 밤도
아무도 없는 그곳에서
비가 멈추기를",,,
위수 (WISUE) - 흐르는 시간 속에 우리는 아름다워,"저 빌딩 숲은
화려하게 빛이 나고
저 하늘 위 별들은
소소하게 빛나는데
넌 어떤 사람이고 싶어
내게만 말해봐
들어줄 준비가 돼 있어
이리 와 이리 와 이리 와 이리 와
서로의 품에 안겨
아름다와 아름다와 아름다와
흐르는 시간 속에
우리는 우리는 우리는 우리는
아름다와 아름다와 아름다와
그림자 같은 내 일상에
팔을 베고 누우면
내 손목시계의 시계침이
걸어가는 소리 뿐
즐거운 고독이 뭔지
아직 잘 모르겠어
그저 너와 마주 앉아
웃고 싶어
이리 와 이리 와 이리 와 이리 와
서로의 품에 안겨
아름다와 아름다와 아름다와
흐르는 시간 속에
우리는 우리는 우리는 우리는
아름다와 아름다와 아름다와
꿈을 꾸고 싶은 밤
머릿속이 아닌
머리맡에 맴도는
꿈을 꾸고 싶은 밤
이리와 이리 와 이리 와 이리 와
꿈을 꾸고 싶은 밤
서로의 품에 안겨
아름다와 아름다와 아름다와
머릿속이 아닌
흐르는 시간 속에
우리는 우리는 우리는 우리는
머리맡에 맴도는
아름다와 아름다와 아름다와
꿈을 꾸고 싶은 밤
이리와 이리 와 이리 와 이리 와
꿈을 꾸고 싶은 밤
서로의 품에 안겨
아름다와 아름다와 아름다와
머릿속이 아닌
흐르는 시간 속에
우리는 우리는 우리는 우리는
머리맡에 맴도는
아름다와 아름다와 아름다와
꿈을 꾸고 싶은 밤
서로의 품에 안겨
흐르는 시간 속에
아름다와 아름다와 아름다와",,,
우수한 (OOSU:HAN) - 종이비행기,"난 대체 어디로 가는지
무엇을 위해 살아가고 있는지
어쩌나 시간은 흐르네
변해만 가네 눈 깜빡 할 사이에
곱게 접은 종이 한 장 비행기가 되어
가고 싶은 곳 훨훨 날았지
자유로웠지
고운 모래 쌓아 올려 모래성을 짓고
해맑은 얼굴로 세상을 바라보던
그 꼬마는 어디에
하얀 도화지에
수 많은 색깔이 칠해져
동전 몇 개로도
행복했던 난 이제 없잖아
곱게 접은 종이 한 장 비행기가 되어
가고 싶은 곳 훨훨 날았지
자유로웠지
고운 모래 쌓아 올려 모래성을 짓고
해맑은 얼굴로 세상을 바라보던
그 꼬마는 어디에
바래진 사진 속 우리의
잃고 싶지 않던 꿈같은 시간
그 속에 환하게 웃던 내가 있네
라라라 라라라라라라 라
라랄라 라라 라랄라라랄랄라
기쁜 일도 슬픈 일도 선명했던 그땐
매일매일이 새것 같았던 시간이었지
하루 종일 뛰어 놀고 쏘다니던 그땐
종이비행기로 세상을 누비고 싶던
꼬마는 어디에",,,
정예원 (YEWON) - 나의 작은 별에게,"빛을 내고 싶어 안간힘을 쓰는 밤
더 웅크려지네
모여야 하는 힘은 산산이 흩어지고
다른 별들은 비웃네
차라리 별이 아닌 어둠으로 태어나
어딜 가도 묻히기를 바라
차라리 별이 아닌 별똥별로 태어나
단 한 순간이라도 빛을 보길
반짝반짝 작은 별
아름답지만 슬픈 별
서쪽 하늘과 그 어디에서도
누군가 나의 별이
조금 못났다 해도
나 아니면 누가 안아줄까
모든 걸 놓치고도
움켜쥔 작은 별
토닥토닥 이젠 날아야지
반짝반짝 작은 별
아름답지만 슬픈 별
나의 밤하늘에 유일한 빛 하나
시리도록 환한 나의 별
넌 어디에서나 빛나고
넌 그냥 너 그대로 별인걸
난 그저 얘길 듣고 싶어
조금은 깜빡여도 괜찮아
반짝반짝 나의 별
아름다워 너 말이야
반짝반짝 빛나줘
Oh 그래 의심 말고
빛이 나는 줄도 몰랐었던 야윈 밤
너 너만 보였네
구멍 난 나의 밤은 차오를 줄 모르고
가라앉아 울고 있었네",,,
정해일 - 너무 행복할 땐 갑자기 슬퍼지기도 해,"깊은 밤이 지나고
새벽 4시쯤 문득 잠에서 깨어
옆에 누운 널 바라봤을 땐
우연히 창문 밖에
별이 빛나고 있었어
넌 오늘따라
왜 그리 예쁜지
나도 모르게 널
내 품에 안으면
그거 알아
너무나 행복할 땐
갑자기 슬퍼지기도 해
이 행복이 언젠가 사라질까 봐
그게 걱정이 돼서
왜 오늘따라
눈을 못 떼는지
나도 모르게
너의 볼에 입 맞추면
그거 알아
너무나 행복할 땐
갑자기 슬퍼지기도 해
이 행복이 언젠가 사라질까 봐
그게 걱정이 된단 말이야
너는 어때
너무나 좋아하면
가끔은 불안하기도 해
너무 소중한 그만큼 이런 건가 봐
널 많이 사랑해서",,,
109 - 별이 되지 않아도 돼,"일이 하나도 안 풀리고
속상하고 답답할 때
내가 나를 달랠 힘도 없고
공허하고 외로울 때
세상은 마음처럼
하나도 쉽지 않고
내 앞에 길이
막막해 보일 때
어제와 똑같은
반복되는 일상 속에
지친 내가 보일 때
하늘을 바라봐
어두워도 괜찮아
빛나는 별을 찾지 않아도 돼
멍하니 바라봐
아무 생각 없이
빛나는 별이 되지 않아도 돼
사람들의 위로
전혀 와닿지 않고
그냥 멋쩍게 웃어넘길 때
집에 가는 길에
고개 들 힘도 없지만
혼자 이겨내야 할 때
하늘을 바라봐
어두워도 괜찮아
빛나는 별을 찾지 않아도 돼
멍하니 바라봐
아무 생각 없이
빛나는 별이 되지 않아도 돼
하늘을 바라봐
어두워도 괜찮아
빛나는 별을 찾지 않아도 돼
멍하니 바라봐
아무 생각 없이
빛나는 별이 되지 않아도 돼
조금은 느리게 걸어가도 돼",,,
이하이 - 한숨,"숨을 크게 쉬어봐요
당신의 가슴 양쪽이 저리게
조금은 아파올 때까지
숨을 더 뱉어봐요
당신의 안에 남은 게 없다고
느껴질 때까지
숨이 벅차올라도 괜찮아요
아무도 그댈 탓하진 않아
가끔은 실수해도 돼
누구든 그랬으니까
괜찮다는 말
말뿐인 위로지만
누군가의 한숨
그 무거운 숨을
내가 어떻게
헤아릴 수가 있을까요
당신의 한숨
그 깊일 이해할 순 없겠지만
괜찮아요
내가 안아줄게요
숨이 벅차올라도 괜찮아요
아무도 그댈 탓하진 않아
가끔은 실수해도 돼
누구든 그랬으니까
괜찮다는 말
말뿐인 위로지만
누군가의 한숨
그 무거운 숨을
내가 어떻게
헤아릴 수가 있을까요
당신의 한숨
그 깊일 이해할 순 없겠지만
괜찮아요
내가 안아줄게요
남들 눈엔 힘 빠지는
한숨으로 보일진 몰라도
나는 알고 있죠
작은 한숨 내뱉기도 어려운
하루를 보냈단 걸
이제 다른 생각은 마요
깊이 숨을 쉬어봐요
그대로 내뱉어요
누군가의 한숨
그 무거운 숨을
내가 어떻게
헤아릴 수가 있을까요
당신의 한숨
그 깊일 이해할 순 없겠지만
괜찮아요
내가 안아줄게요
정말 수고했어요",,,
정승환 - 눈사람,"멀리 배웅하던 길
여전히 나는 그곳에 서서
그대가 사랑한
이 계절의 오고 감을 봅니다
아무 노력 말아요
버거울 땐 언제든
나의 이름을 잊어요
꽃잎이 번지면
당신께도 새로운 봄이 오겠죠
시간이 걸려도
그대 반드시 행복해지세요
그 다음 말은 이젠
내가 해줄 수 없어서
마음속에만 둘게요
꽃잎이 번지면
그럼에도 새로운 봄이 오겠죠
한참이 걸려도
그대 반드시 행복해지세요
끝 눈이 와요
혹시 그대 보고 있나요
슬퍼지도록 시리던
우리의 그 계절이 가요
마지막으로 날
떠올려 준다면 안 되나요
다시 한 번 더 같은 마음이고 싶어
우릴 보내기 전에
몹시 사랑한 날들
영원히 나는 이 자리에서",,,
